dom ; request ; size ; historical ; collinearity
3127.0 ; 72.0 ; 3302.6689453125 ; 23.90 ; 47.60
1018.0 ; 112.0 ; 958.0390625 ; 35.07 ; 46.07
1038.0 ; 67.0 ; 2060.9443359375 ; 38.39 ; 53.78
1459.0 ; 86.0 ; 2778.2646484375 ; 26.85 ; 55.46
1142.0 ; 132.0 ; 259.95703125 ; 34.07 ; 65.33
907.0 ; 131.0 ; 2128.1181640625 ; 30.10 ; 64.79
2620.0 ; 612.0 ; 11675.0234375 ; 4.83 ; 66.47
1530.0 ; 150.0 ; 1784.27734375 ; 20.43 ; 45.78
1516.0 ; 323.0 ; 4184.353515625 ; 11.21 ; 66.96
3728.0 ; 550.0 ; 8102.4248046875 ; 4.87 ; 60.44
96.0 ; 13.0 ; 56.2177734375 ; 90.15 ; 61.53
77.0 ; 1.0 ; 93.3818359375 ; 92.74 ; 46.52
435.0 ; 80.0 ; 654.08203125 ; 60.37 ; 57.33
343.0 ; 15.0 ; 266.05078125 ; 80.05 ; 52.64
1005.0 ; 21.0 ; 570.0966796875 ; 55.74 ; 55.41
32.0 ; 2.0 ; 349.474609375 ; 93.98 ; 71.31
786.0 ; 43.0 ; 1724.8681640625 ; 51.07 ; 54.77
1409.0 ; 583.0 ; 5002.447265625 ; 11.52 ; 65.83
4027.0 ; 387.0 ; 3914.435546875 ; 6.88 ; 49.19
943.0 ; 18.0 ; 563.94140625 ; 57.52 ; 56.05
981.0 ; 19.0 ; 568.998046875 ; 56.55 ; 56.25
801.0 ; 26.0 ; 434.0146484375 ; 60.39 ; 55.41
387.0 ; 47.0 ; 45.6884765625 ; 73.16 ; 68.64
659.0 ; 112.0 ; 1040.107421875 ; 44.03 ; 58.67
846.0 ; 193.0 ; 763.064453125 ; 33.11 ; 41.48
133.0 ; 32.0 ; 1984.333984375 ; 76.64 ; 77.38
116.0 ; 13.0 ; 478.3056640625 ; 87.38 ; 68.30
96.0 ; 13.0 ; 56.1689453125 ; 90.15 ; 61.53
889.0 ; 217.0 ; 2276.50390625 ; 24.97 ; 55.01
25.0 ; 2.0 ; 40.3916015625 ; 95.95 ; 59.95
1140.0 ; 56.0 ; 2160.7099609375 ; 38.96 ; 61.78
3034.0 ; 42.0 ; 1049.814453125 ; 37.75 ; 65.19
770.0 ; 148.0 ; 1052.3564453125 ; 36.36 ; 47.21
365.0 ; 70.0 ; 1089.806640625 ; 63.09 ; 61.09
2410.0 ; 275.0 ; 3406.8251953125 ; 7.88 ; 49.78
1922.0 ; 369.0 ; 4570.1259765625 ; 8.40 ; 59.90
1677.0 ; 122.0 ; 1035.921875 ; 25.60 ; 55.46
958.0 ; 17.0 ; 550.0185546875 ; 57.44 ; 55.41
967.0 ; 131.0 ; 900.404296875 ; 33.92 ; 47.16
45.0 ; 1.0 ; 18.11328125 ; 95.84 ; 60.00
3950.0 ; 711.0 ; 6268.484375 ; 5.36 ; 54.02
2153.0 ; 214.0 ; 4423.2314453125 ; 9.16 ; 53.38
96.0 ; 13.0 ; 56.2421875 ; 90.15 ; 61.53
2928.0 ; 235.0 ; 22975.3203125 ; 5.95 ; 70.77
1243.0 ; 180.0 ; 1000.330078125 ; 24.97 ; 45.53
642.0 ; 55.0 ; 2685.5625 ; 50.08 ; 70.17
2565.0 ; 276.0 ; 3931.4638671875 ; 7.02 ; 55.46
208.0 ; 45.0 ; 1684.599609375 ; 72.50 ; 70.77
455.0 ; 47.0 ; 2778.990234375 ; 59.05 ; 65.48
426.0 ; 28.0 ; 230.4443359375 ; 74.49 ; 51.70
306.0 ; 40.0 ; 206.4755859375 ; 77.29 ; 62.67
203.0 ; 49.0 ; 766.5947265625 ; 76.11 ; 60.59
367.0 ; 116.0 ; 3195.8642578125 ; 48.41 ; 70.77
96.0 ; 13.0 ; 56.267578125 ; 90.15 ; 61.53
3938.0 ; 1042.0 ; 3286.54296875 ; 7.33 ; 48.64
451.0 ; 159.0 ; 12296.517578125 ; 37.67 ; 77.63
270.0 ; 9.0 ; 38.6708984375 ; 84.97 ; 70.02
9.0 ; 2.0 ; 1.26953125 ; 97.25 ; 64.74
428.0 ; 55.0 ; 2195.865234375 ; 59.64 ; 65.68
96.0 ; 13.0 ; 56.20703125 ; 90.15 ; 61.53
71.0 ; 14.0 ; 543.0859375 ; 88.47 ; 70.47
4540.0 ; 752.0 ; 5343.5205078125 ; 5.65 ; 52.44
3122.0 ; 522.0 ; 5567.3740234375 ; 5.67 ; 58.72
395.0 ; 8.0 ; 115.0244140625 ; 79.50 ; 60.89
17.0 ; 4.0 ; 840.970703125 ; 91.87 ; 74.47
2464.0 ; 11.0 ; 882.7763671875 ; 44.20 ; 65.19
1035.0 ; 62.0 ; 2956.400390625 ; 37.57 ; 65.38
1462.0 ; 16.0 ; 523.3271484375 ; 50.41 ; 65.19
538.0 ; 84.0 ; 303.1640625 ; 57.12 ; 64.00
358.0 ; 27.0 ; 1781.0537109375 ; 69.98 ; 65.68
838.0 ; 68.0 ; 4290.9775390625 ; 38.86 ; 65.68
319.0 ; 3.0 ; 129.2607421875 ; 83.25 ; 60.00
576.0 ; 108.0 ; 4202.578125 ; 39.74 ; 70.47
661.0 ; 55.0 ; 1234.712890625 ; 54.19 ; 59.31
604.0 ; 58.0 ; 1919.7978515625 ; 52.69 ; 68.79
829.0 ; 256.0 ; 694.8193359375 ; 32.26 ; 33.38
192.0 ; 47.0 ; 36.1376953125 ; 80.83 ; 64.25
3021.0 ; 184.0 ; 1736.6162109375 ; 14.01 ; 61.09
120.0 ; 66.0 ; 11049.48046875 ; 63.77 ; 74.47
566.0 ; 23.0 ; 2172.74609375 ; 60.82 ; 65.58
843.0 ; 36.0 ; 18926.208984375 ; 44.54 ; 75.41
96.0 ; 13.0 ; 56.201171875 ; 90.15 ; 61.53
424.0 ; 22.0 ; 1256.515625 ; 70.25 ; 65.78
31.0 ; 11.0 ; 1392.8701171875 ; 87.45 ; 74.47
233.0 ; 40.0 ; 547.759765625 ; 78.38 ; 64.79
469.0 ; 79.0 ; 2402.91796875 ; 51.92 ; 70.86
2127.0 ; 150.0 ; 2935.6201171875 ; 14.31 ; 55.75
1518.0 ; 84.0 ; 2660.4912109375 ; 27.08 ; 55.41
2098.0 ; 631.0 ; 81086.3671875 ; 5.96 ; 74.47
3972.0 ; 806.0 ; 1357.5224609375 ; 12.67 ; 58.62
1100.0 ; 222.0 ; 3370.8896484375 ; 18.47 ; 61.09
822.0 ; 105.0 ; 724.8818359375 ; 41.74 ; 44.84
418.0 ; 18.0 ; 294.1201171875 ; 76.25 ; 55.36
719.0 ; 179.0 ; 4002.08984375 ; 28.32 ; 67.06
1357.0 ; 320.0 ; 5830.6279296875 ; 11.83 ; 66.47
1013.0 ; 58.0 ; 521.7509765625 ; 48.04 ; 51.31
773.0 ; 221.0 ; 6459.0791015625 ; 23.76 ; 70.77
1808.0 ; 337.0 ; 4100.962890625 ; 9.18 ; 60.05
2218.0 ; 65.0 ; 7595.748046875 ; 23.96 ; 65.78
892.0 ; 34.0 ; 289.6982421875 ; 57.32 ; 65.48
298.0 ; 6.0 ; 26.3203125 ; 84.34 ; 72.89
5639.0 ; 527.0 ; 17498.638671875 ; 4.84 ; 68.79
689.0 ; 57.0 ; 2167.712890625 ; 49.22 ; 65.78
82.0 ; 17.0 ; 73.8173828125 ; 89.88 ; 45.98
532.0 ; 121.0 ; 7070.43359375 ; 38.33 ; 77.38
469.0 ; 38.0 ; 18807.2109375 ; 56.92 ; 77.63
1489.0 ; 243.0 ; 523.318359375 ; 22.88 ; 53.63
81.0 ; 3.0 ; 16.0751953125 ; 92.11 ; 67.01
346.0 ; 73.0 ; 1965.2080078125 ; 59.60 ; 64.74
6108.0 ; 297.0 ; 4230.3173828125 ; 6.59 ; 50.67
653.0 ; 112.0 ; 783.384765625 ; 45.60 ; 52.35
4611.0 ; 220.0 ; 1468.283203125 ; 13.75 ; 62.91
1978.0 ; 277.0 ; 7435.16796875 ; 7.13 ; 62.62
727.0 ; 57.0 ; 6590.31640625 ; 43.54 ; 70.57
1503.0 ; 180.0 ; 8230.3720703125 ; 12.53 ; 65.68
672.0 ; 34.0 ; 422.8388671875 ; 62.87 ; 49.78
350.0 ; 46.0 ; 1637.5556640625 ; 66.93 ; 70.17
545.0 ; 48.0 ; 160.7451171875 ; 65.70 ; 67.80
1271.0 ; 34.0 ; 3663.517578125 ; 39.33 ; 65.38
2155.0 ; 70.0 ; 18114.8515625 ; 22.82 ; 69.63
2056.0 ; 44.0 ; 1965.2802734375 ; 34.97 ; 57.53
315.0 ; 16.0 ; 1565.615234375 ; 74.47 ; 65.68
442.0 ; 61.0 ; 1588.58984375 ; 59.67 ; 65.88
1503.0 ; 180.0 ; 8228.126953125 ; 12.53 ; 65.68
527.0 ; 65.0 ; 901.892578125 ; 58.47 ; 53.09
2090.0 ; 459.0 ; 45074.6640625 ; 6.21 ; 75.41
668.0 ; 51.0 ; 431.87890625 ; 59.15 ; 45.53
4019.0 ; 525.0 ; 1373.6484375 ; 12.73 ; 59.31
3378.0 ; 488.0 ; 8543.0029296875 ; 4.90 ; 59.90
157.0 ; 12.0 ; 425.9306640625 ; 86.56 ; 65.19
742.0 ; 58.0 ; 571.16796875 ; 54.37 ; 63.01
895.0 ; 105.0 ; 1854.06640625 ; 34.69 ; 54.02
174.0 ; 5.0 ; 12.7763671875 ; 89.05 ; 74.32
65.0 ; 8.0 ; 182.828125 ; 91.61 ; 64.49
3686.0 ; 568.0 ; 4066.0771484375 ; 6.63 ; 43.90
614.0 ; 21.0 ; 1726.2880859375 ; 60.83 ; 65.38
2962.0 ; 229.0 ; 7583.6796875 ; 6.28 ; 62.17
2518.0 ; 201.0 ; 1032.9267578125 ; 16.37 ; 62.57
2109.0 ; 109.0 ; 1675.7451171875 ; 22.38 ; 72.84
696.0 ; 156.0 ; 61.9482421875 ; 43.30 ; 69.09
1836.0 ; 87.0 ; 1785.0615234375 ; 26.69 ; 39.11
949.0 ; 17.0 ; 668.2099609375 ; 56.97 ; 60.40
316.0 ; 48.0 ; 596.9755859375 ; 73.02 ; 59.31
2383.0 ; 200.0 ; 2933.912109375 ; 10.49 ; 63.65
1654.0 ; 604.0 ; 2043.283203125 ; 13.74 ; 54.57
735.0 ; 22.0 ; 1295.9443359375 ; 58.44 ; 56.30
792.0 ; 53.0 ; 387.7099609375 ; 55.11 ; 59.46
66.0 ; 6.0 ; 29.2138671875 ; 92.63 ; 60.89
550.0 ; 28.0 ; 382.3125 ; 68.63 ; 50.67
73.0 ; 4.0 ; 129.92578125 ; 91.68 ; 53.58
2017.0 ; 236.0 ; 1546.33984375 ; 14.78 ; 61.14
5672.0 ; 1319.0 ; 1712.7734375 ; 10.94 ; 56.74
1864.0 ; 587.0 ; 2001.3369140625 ; 12.57 ; 38.72
371.0 ; 50.0 ; 2035.2255859375 ; 63.71 ; 65.68
776.0 ; 194.0 ; 2178.685546875 ; 28.96 ; 66.96
24.0 ; 5.0 ; 400.7890625 ; 93.75 ; 79.65
40.0 ; 8.0 ; 74.0244140625 ; 94.18 ; 53.43
870.0 ; 133.0 ; 2616.1669921875 ; 29.59 ; 67.90
792.0 ; 116.0 ; 1634.09765625 ; 36.62 ; 52.10
687.0 ; 145.0 ; 4444.81640625 ; 31.26 ; 68.49
2048.0 ; 202.0 ; 2388.1494140625 ; 12.76 ; 45.78
1614.0 ; 195.0 ; 8268.9052734375 ; 11.01 ; 65.68
48.0 ; 19.0 ; 2757.96875 ; 81.14 ; 74.47
2207.0 ; 61.0 ; 3122.1044921875 ; 27.75 ; 54.81
41.0 ; 2.0 ; 5.47265625 ; 95.30 ; 68.25
1796.0 ; 165.0 ; 3607.7978515625 ; 13.51 ; 53.38
77.0 ; 15.0 ; 357.30859375 ; 88.91 ; 69.23
28.0 ; 3.0 ; 101.703125 ; 95.30 ; 64.25
450.0 ; 50.0 ; 410.7265625 ; 67.89 ; 39.01
9.0 ; 2.0 ; 1.26953125 ; 97.25 ; 64.74
1594.0 ; 80.0 ; 178.9130859375 ; 37.60 ; 68.25
2048.0 ; 202.0 ; 2389.1806640625 ; 12.76 ; 45.78
807.0 ; 106.0 ; 772.025390625 ; 41.76 ; 37.88
2187.0 ; 689.0 ; 21111.76953125 ; 5.84 ; 71.31
778.0 ; 211.0 ; 963.41015625 ; 33.21 ; 41.48
683.0 ; 158.0 ; 2498.7548828125 ; 33.02 ; 60.59
1051.0 ; 62.0 ; 960.591796875 ; 43.95 ; 35.51
1047.0 ; 50.0 ; 4171.873046875 ; 38.66 ; 70.07
310.0 ; 4.0 ; 694.94140625 ; 80.57 ; 56.15
398.0 ; 60.0 ; 963.70703125 ; 64.72 ; 59.90
748.0 ; 60.0 ; 541.0546875 ; 53.87 ; 52.94
1526.0 ; 121.0 ; 2985.5419921875 ; 20.48 ; 53.78
1762.0 ; 251.0 ; 3146.80859375 ; 11.34 ; 56.00
792.0 ; 116.0 ; 1647.3056640625 ; 36.56 ; 52.10
1799.0 ; 465.0 ; 2981.7705078125 ; 10.59 ; 66.57
484.0 ; 135.0 ; 184.513671875 ; 52.33 ; 59.85
85.0 ; 23.0 ; 281.447265625 ; 87.72 ; 64.49
523.0 ; 23.0 ; 1071.1904296875 ; 66.88 ; 53.93
4032.0 ; 315.0 ; 11958.421875 ; 4.96 ; 65.38
2770.0 ; 129.0 ; 5075.8095703125 ; 12.84 ; 61.78
513.0 ; 59.0 ; 153.0654296875 ; 64.40 ; 64.40
260.0 ; 21.0 ; 98.2763671875 ; 83.23 ; 63.26
2696.0 ; 748.0 ; 2340.978515625 ; 9.28 ; 37.83
360.0 ; 56.0 ; 32.7548828125 ; 72.24 ; 60.15
45.0 ; 11.0 ; 3.0888671875 ; 93.94 ; 64.25
174.0 ; 57.0 ; 5270.568359375 ; 65.18 ; 77.63
132.0 ; 56.0 ; 324.9423828125 ; 79.11 ; 63.41
331.0 ; 99.0 ; 149.5126953125 ; 63.77 ; 46.47
601.0 ; 161.0 ; 1119.6279296875 ; 40.63 ; 57.48
10.0 ; 1.0 ; 15.9169921875 ; 97.72 ; 61.14
2063.0 ; 466.0 ; 2394.255859375 ; 10.80 ; 49.19
1666.0 ; 416.0 ; 32431.283203125 ; 8.33 ; 79.65
2999.0 ; 4.0 ; 450.09375 ; 47.39 ; 65.98
2470.0 ; 133.0 ; 19241.4375 ; 11.36 ; 69.63
3715.0 ; 207.0 ; 2315.064453125 ; 11.17 ; 49.78
514.0 ; 70.0 ; 464.5087890625 ; 60.19 ; 47.36
949.0 ; 65.0 ; 1280.9345703125 ; 43.62 ; 57.78
526.0 ; 23.0 ; 1138.5244140625 ; 66.42 ; 54.77
1775.0 ; 484.0 ; 3407.8876953125 ; 10.09 ; 64.15
123.0 ; 26.0 ; 28.021484375 ; 87.40 ; 64.54
2006.0 ; 748.0 ; 3664.982421875 ; 8.74 ; 51.70
3990.0 ; 14.0 ; 1162.833984375 ; 42.31 ; 60.89
2148.0 ; 61.0 ; 1412.97265625 ; 32.70 ; 55.11
704.0 ; 22.0 ; 493.283203125 ; 63.64 ; 55.36
195.0 ; 8.0 ; 271.193359375 ; 86.58 ; 54.57
1024.0 ; 161.0 ; 4207.73828125 ; 21.64 ; 68.30
716.0 ; 14.0 ; 674.7099609375 ; 63.57 ; 61.73
1354.0 ; 68.0 ; 569.255859375 ; 40.34 ; 56.35
1173.0 ; 167.0 ; 690.681640625 ; 28.39 ; 74.62
2005.0 ; 268.0 ; 3112.09375 ; 9.98 ; 61.14
2212.0 ; 70.0 ; 4312.982421875 ; 24.21 ; 58.02
2357.0 ; 122.0 ; 2413.841796875 ; 17.44 ; 41.73
3493.0 ; 638.0 ; 64834.34375 ; 4.61 ; 79.65
307.0 ; 25.0 ; 1325.0517578125 ; 74.35 ; 70.17
338.0 ; 11.0 ; 4917.6796875 ; 68.34 ; 76.20
986.0 ; 53.0 ; 2389.20703125 ; 41.85 ; 56.15
309.0 ; 62.0 ; 884.2734375 ; 68.40 ; 64.79
247.0 ; 69.0 ; 825.25 ; 69.48 ; 62.52
1165.0 ; 99.0 ; 2319.4189453125 ; 29.16 ; 53.78
1432.0 ; 211.0 ; 579.337890625 ; 23.80 ; 57.19
31.0 ; 1.0 ; 6.1083984375 ; 96.66 ; 67.01
3821.0 ; 224.0 ; 2305.4248046875 ; 10.82 ; 55.46
2492.0 ; 787.0 ; 5332.900390625 ; 5.65 ; 59.56
984.0 ; 288.0 ; 834.40234375 ; 27.37 ; 36.79
85.0 ; 7.0 ; 16.548828125 ; 91.48 ; 64.59
2225.0 ; 410.0 ; 2335.625 ; 10.38 ; 51.75
422.0 ; 12.0 ; 336.091796875 ; 76.75 ; 64.20
589.0 ; 130.0 ; 1819.474609375 ; 40.74 ; 61.09
935.0 ; 28.0 ; 942.39453125 ; 53.92 ; 45.58
334.0 ; 29.0 ; 17266.8046875 ; 64.39 ; 74.47
863.0 ; 203.0 ; 1711.1884765625 ; 27.73 ; 55.31
980.0 ; 221.0 ; 2528.2421875 ; 22.24 ; 56.79
3677.0 ; 1410.0 ; 3618.634765625 ; 6.74 ; 45.53
2643.0 ; 422.0 ; 3395.025390625 ; 7.44 ; 51.31
338.0 ; 129.0 ; 1484.0009765625 ; 52.48 ; 62.67
1516.0 ; 208.0 ; 7175.8671875 ; 11.46 ; 70.17
517.0 ; 57.0 ; 1950.5166015625 ; 56.18 ; 63.80
91.0 ; 3.0 ; 24.8935546875 ; 91.76 ; 60.89
1043.0 ; 73.0 ; 1504.08984375 ; 38.96 ; 59.46
2148.0 ; 43.0 ; 1081.2783203125 ; 38.57 ; 59.65
2172.0 ; 181.0 ; 9773.849609375 ; 8.93 ; 70.17
1355.0 ; 475.0 ; 5058.73828125 ; 12.14 ; 62.72
492.0 ; 151.0 ; 3725.1376953125 ; 38.70 ; 70.47
373.0 ; 30.0 ; 878.9296875 ; 72.93 ; 63.95
1061.0 ; 289.0 ; 2786.203125 ; 18.79 ; 63.26
1885.0 ; 508.0 ; 3024.9111328125 ; 10.17 ; 51.16
3561.0 ; 751.0 ; 2946.1748046875 ; 7.99 ; 39.51
845.0 ; 40.0 ; 1473.349609375 ; 51.10 ; 55.41
255.0 ; 2.0 ; 195.861328125 ; 85.58 ; 48.44
779.0 ; 35.0 ; 1563.0654296875 ; 53.59 ; 53.93
135.0 ; 4.0 ; 8.48828125 ; 90.42 ; 74.32
987.0 ; 17.0 ; 1446.07421875 ; 52.26 ; 58.91
512.0 ; 149.0 ; 829.111328125 ; 46.47 ; 53.93
201.0 ; 15.0 ; 169.0322265625 ; 85.97 ; 54.42
134.0 ; 8.0 ; 1080.4599609375 ; 84.24 ; 69.63
1370.0 ; 142.0 ; 5560.5732421875 ; 17.28 ; 68.30
6073.0 ; 260.0 ; 1236.0322265625 ; 13.93 ; 67.01
353.0 ; 38.0 ; 853.8271484375 ; 72.33 ; 62.86
1148.0 ; 298.0 ; 3840.38671875 ; 15.89 ; 62.52
700.0 ; 29.0 ; 1387.556640625 ; 57.88 ; 53.93
4070.0 ; 495.0 ; 1609.0029296875 ; 11.73 ; 57.09
1662.0 ; 132.0 ; 2839.4990234375 ; 18.38 ; 53.93
1405.0 ; 82.0 ; 642.51953125 ; 36.39 ; 66.12
48.0 ; 5.0 ; 423.9814453125 ; 92.32 ; 70.81
368.0 ; 119.0 ; 457.578125 ; 57.77 ; 53.23
303.0 ; 433.0 ; 644.412109375 ; 51.32 ; 60.30
1025.0 ; 42.0 ; 537.6728515625 ; 51.52 ; 51.06
1153.0 ; 24.0 ; 839.705078125 ; 51.17 ; 58.37
922.0 ; 53.0 ; 1171.6376953125 ; 47.66 ; 58.77
1061.0 ; 49.0 ; 5535.8623046875 ; 37.75 ; 65.68
1163.0 ; 278.0 ; 191.0498046875 ; 27.66 ; 64.25
139.0 ; 2.0 ; 10.1572265625 ; 90.55 ; 74.32
896.0 ; 153.0 ; 5602.1298828125 ; 24.08 ; 65.48
205.0 ; 2.0 ; 26.8291015625 ; 88.30 ; 69.68
11010.0 ; 502.0 ; 4996.4423828125 ; 5.97 ; 60.35
1253.0 ; 96.0 ; 1200.138671875 ; 32.48 ; 49.19
1363.0 ; 232.0 ; 8057.7998046875 ; 12.16 ; 65.48
1531.0 ; 74.0 ; 1923.634765625 ; 30.99 ; 58.77
412.0 ; 39.0 ; 296.81640625 ; 72.62 ; 56.10
343.0 ; 75.0 ; 2508.328125 ; 57.83 ; 70.47
1949.0 ; 421.0 ; 2849.7822265625 ; 10.26 ; 57.98
572.0 ; 22.0 ; 242.2548828125 ; 69.54 ; 56.35
1881.0 ; 190.0 ; 17846.75 ; 9.55 ; 70.17
2294.0 ; 246.0 ; 5428.6015625 ; 7.27 ; 67.75
1875.0 ; 105.0 ; 8451.95703125 ; 17.23 ; 70.17
1720.0 ; 358.0 ; 3640.984375 ; 10.29 ; 62.77
1172.0 ; 424.0 ; 2412.6474609375 ; 17.75 ; 61.53
503.0 ; 30.0 ; 360.9580078125 ; 70.26 ; 46.37
383.0 ; 106.0 ; 553.0634765625 ; 58.40 ; 72.35
2282.0 ; 515.0 ; 4147.939453125 ; 7.30 ; 59.51
188.0 ; 10.0 ; 876.875 ; 83.33 ; 70.17
4388.0 ; 522.0 ; 10128.8388671875 ; 4.87 ; 77.83
1747.0 ; 442.0 ; 699.9921875 ; 19.12 ; 61.48
91.0 ; 23.0 ; 2930.2900390625 ; 77.26 ; 77.63
1313.0 ; 41.0 ; 2573.9521484375 ; 39.13 ; 53.93
389.0 ; 38.0 ; 1090.578125 ; 69.56 ; 64.49
3143.0 ; 142.0 ; 3871.8974609375 ; 12.47 ; 58.37
1280.0 ; 128.0 ; 2586.591796875 ; 22.85 ; 53.38
3180.0 ; 446.0 ; 1013.7685546875 ; 14.53 ; 61.93
178.0 ; 12.0 ; 193.6337890625 ; 87.01 ; 53.23
144.0 ; 6.0 ; 102.716796875 ; 89.35 ; 55.36
876.0 ; 139.0 ; 925.8798828125 ; 35.08 ; 46.86
927.0 ; 145.0 ; 1623.1259765625 ; 29.99 ; 61.28
779.0 ; 38.0 ; 740.3876953125 ; 57.02 ; 54.32
1088.0 ; 23.0 ; 863.59375 ; 52.22 ; 60.69
2829.0 ; 446.0 ; 2451.7451171875 ; 9.13 ; 43.95
473.0 ; 128.0 ; 509.3955078125 ; 51.89 ; 48.10
955.0 ; 249.0 ; 3155.3212890625 ; 20.97 ; 62.52
1136.0 ; 389.0 ; 9208.10546875 ; 14.01 ; 70.07
41.0 ; 3.0 ; 23.705078125 ; 95.07 ; 61.09
373.0 ; 28.0 ; 300.9365234375 ; 76.40 ; 66.17
1157.0 ; 29.0 ; 638.02734375 ; 51.30 ; 55.41
193.0 ; 3.0 ; 230.095703125 ; 87.48 ; 39.21
1853.0 ; 146.0 ; 1605.330078125 ; 19.25 ; 39.60
1948.0 ; 207.0 ; 4384.72265625 ; 10.09 ; 78.72
1733.0 ; 92.0 ; 13741.6416015625 ; 20.20 ; 69.63
4050.0 ; 73.0 ; 2845.41796875 ; 24.41 ; 60.40
148.0 ; 49.0 ; 5216.66796875 ; 67.95 ; 77.63
439.0 ; 12.0 ; 187.890625 ; 76.75 ; 56.10
358.0 ; 34.0 ; 172.86328125 ; 76.54 ; 57.28
785.0 ; 96.0 ; 1193.15625 ; 41.81 ; 61.14
206.0 ; 11.0 ; 738.2822265625 ; 83.34 ; 65.78
1943.0 ; 120.0 ; 1154.4814453125 ; 23.82 ; 60.69
1235.0 ; 66.0 ; 8194.833984375 ; 30.15 ; 66.17
1450.0 ; 106.0 ; 1522.041015625 ; 27.16 ; 40.69
469.0 ; 40.0 ; 113.5830078125 ; 70.90 ; 60.64
641.0 ; 132.0 ; 758.8115234375 ; 43.61 ; 53.38
1075.0 ; 327.0 ; 1738.0986328125 ; 21.34 ; 51.26
1701.0 ; 118.0 ; 7132.0673828125 ; 16.72 ; 70.17
1747.0 ; 20.0 ; 1383.0302734375 ; 43.19 ; 60.69
3119.0 ; 302.0 ; 2195.123046875 ; 9.85 ; 56.94
1543.0 ; 246.0 ; 961.224609375 ; 20.03 ; 62.57
905.0 ; 90.0 ; 2826.3486328125 ; 34.55 ; 68.79
1772.0 ; 124.0 ; 1858.7333984375 ; 21.05 ; 38.86
1776.0 ; 66.0 ; 920.376953125 ; 35.40 ; 58.17
77.0 ; 9.0 ; 826.1396484375 ; 87.15 ; 71.31
263.0 ; 15.0 ; 138.0322265625 ; 83.89 ; 51.31
691.0 ; 48.0 ; 4233.751953125 ; 47.98 ; 65.68
180.0 ; 11.0 ; 155.375 ; 87.25 ; 39.60
140.0 ; 22.0 ; 996.044921875 ; 82.43 ; 70.47
355.0 ; 14.0 ; 264.671875 ; 79.68 ; 52.74
745.0 ; 170.0 ; 1157.875 ; 34.96 ; 60.00
59.0 ; 3.0 ; 525.2861328125 ; 91.05 ; 70.57
1775.0 ; 392.0 ; 13220.8037109375 ; 7.62 ; 70.47
1005.0 ; 409.0 ; 15410.6396484375 ; 16.31 ; 79.65
1028.0 ; 141.0 ; 675.2626953125 ; 32.96 ; 64.89
1518.0 ; 5.0 ; 687.7646484375 ; 50.55 ; 61.09
302.0 ; 63.0 ; 685.9267578125 ; 69.54 ; 58.07
1543.0 ; 22.0 ; 2217.443359375 ; 41.36 ; 56.30
1539.0 ; 473.0 ; 2238.9091796875 ; 14.08 ; 70.57
1385.0 ; 117.0 ; 5411.525390625 ; 20.00 ; 70.07
2267.0 ; 231.0 ; 3248.9208984375 ; 9.62 ; 56.40
2836.0 ; 1007.0 ; 524.7431640625 ; 16.92 ; 53.48
324.0 ; 24.0 ; 1160.47265625 ; 74.61 ; 65.78
574.0 ; 164.0 ; 4484.748046875 ; 33.81 ; 70.47
33.0 ; 5.0 ; 63.1083984375 ; 95.00 ; 59.31
448.0 ; 65.0 ; 509.6240234375 ; 63.88 ; 43.90
984.0 ; 27.0 ; 744.0361328125 ; 54.16 ; 52.74
746.0 ; 157.0 ; 1624.4140625 ; 33.76 ; 62.77
67.0 ; 2.0 ; 11.900390625 ; 93.16 ; 64.89
887.0 ; 191.0 ; 171.4814453125 ; 35.34 ; 60.89
146.0 ; 8.0 ; 839.140625 ; 85.15 ; 65.68
52.0 ; 2.0 ; 78.0087890625 ; 94.11 ; 52.99
694.0 ; 210.0 ; 900.46484375 ; 36.13 ; 35.70
71.0 ; 27.0 ; 4687.884765625 ; 75.46 ; 74.47
432.0 ; 5.0 ; 61.2646484375 ; 78.63 ; 66.86
1221.0 ; 67.0 ; 1262.6875 ; 38.48 ; 38.86
20.0 ; 1.0 ; 0.619140625 ; 98.10 ; 77.53
485.0 ; 65.0 ; 4308.798828125 ; 51.55 ; 70.81
1121.0 ; 343.0 ; 3639.48828125 ; 16.51 ; 65.73
670.0 ; 170.0 ; 2575.4169921875 ; 32.41 ; 61.93
611.0 ; 122.0 ; 1827.373046875 ; 40.92 ; 61.09
1166.0 ; 42.0 ; 532.9013671875 ; 49.15 ; 56.35
2437.0 ; 439.0 ; 696.388671875 ; 16.40 ; 62.77
2592.0 ; 616.0 ; 2169.287109375 ; 9.78 ; 49.93
503.0 ; 71.0 ; 400.78125 ; 60.77 ; 51.70
205.0 ; 55.0 ; 909.453125 ; 73.84 ; 66.47
125.0 ; 3.0 ; 7.6123046875 ; 90.85 ; 74.32
1387.0 ; 116.0 ; 2114.0009765625 ; 24.37 ; 55.46
39.0 ; 2.0 ; 18.0576171875 ; 95.33 ; 66.12
2516.0 ; 243.0 ; 1452.7255859375 ; 13.32 ; 55.80
1930.0 ; 374.0 ; 1823.501953125 ; 13.01 ; 40.25
801.0 ; 25.0 ; 65.7236328125 ; 62.46 ; 74.32
853.0 ; 104.0 ; 2580.2333984375 ; 33.86 ; 67.90
1050.0 ; 53.0 ; 5660.701171875 ; 36.98 ; 65.68
